customer_id,signup_date,region,membership_plan,acquisition_channel,account_status,created_at,updated_at,is_deleted
cus_00000220,2024-02-28,west,basic,employer,active,2024-02-28T07:15:29.000000Z,2024-02-28T07:15:29.000000Z,false
cus_00000221,2021-08-03,northeast,basic,paid_search,active,2021-08-03T04:27:10.000000Z,2021-08-03T04:27:10.000000Z,false
cus_00000222,2021-12-03,northeast,premium,organic,active,2021-12-03T09:56:58.000000Z,2021-12-03T09:56:58.000000Z,false
cus_00000223,2026-03-21,northeast,basic,referral,active,2026-03-21T09:37:37.000000Z,2026-03-21T09:37:37.000000Z,false
cus_00000224,2024-03-21,northeast,basic,paid_search,active,2024-03-21T03:08:53.000000Z,2024-03-21T03:08:53.000000Z,false
cus_00000225,2024-06-07,south,basic,organic,active,2024-06-07T17:10:43.000000Z,2024-06-07T17:10:43.000000Z,false
cus_00000226,2021-03-01,south,basic,organic,active,2021-03-01T00:15:54.000000Z,2021-03-01T00:15:54.000000Z,false
cus_00000227,2024-12-27,midwest,basic,employer,active,2024-12-27T12:27:55.000000Z,2024-12-27T12:27:55.000000Z,false
cus_00000228,2024-07-09,south,basic,organic,active,2024-07-09T18:10:07.000000Z,2024-07-09T18:10:07.000000Z,false
cus_00000229,2024-07-15,northeast,premium,employer,active,2024-07-15T19:49:23.000000Z,2024-07-15T19:49:23.000000Z,false
cus_00000230,2021-02-20,south,basic,organic,active,2021-02-20T01:40:44.000000Z,2021-02-20T01:40:44.000000Z,false
cus_00000231,2026-02-23,south,premium,referral,active,2026-02-23T12:28:08.000000Z,2026-02-23T12:28:08.000000Z,false
cus_00000232,2026-04-06,south,basic,referral,active,2026-04-06T10:53:46.000000Z,2026-04-06T10:53:46.000000Z,false
cus_00000233,2022-05-21,northeast,basic,organic,active,2022-05-21T09:03:40.000000Z,2022-05-21T09:03:40.000000Z,false
cus_00000234,2025-07-20,south,basic,employer,active,2025-07-20T08:42:35.000000Z,2025-07-20T08:42:35.000000Z,false
cus_00000235,2023-05-30,midwest,premium,employer,active,2023-05-30T01:26:33.000000Z,2023-05-30T01:26:33.000000Z,false
cus_00000236,2022-08-19,midwest,premium,paid_search,active,2022-08-19T22:19:08.000000Z,2022-08-19T22:19:08.000000Z,false
cus_00000237,2025-06-06,west,premium,organic,active,2025-06-06T22:45:52.000000Z,2025-06-06T22:45:52.000000Z,false
cus_00000238,2022-09-01,midwest,basic,organic,active,2022-09-01T14:33:01.000000Z,2022-09-01T14:33:01.000000Z,false
cus_00000239,2026-07-13,west,basic,organic,active,2026-07-13T15:50:51.000000Z,2026-07-13T15:50:51.000000Z,false
cus_00000240,2021-06-08,west,basic,organic,active,2021-06-08T02:34:30.000000Z,2021-06-08T02:34:30.000000Z,false
cus_00000241,2021-03-14,south,basic,organic,active,2021-03-14T05:47:39.000000Z,2021-03-14T05:47:39.000000Z,false
cus_00000242,2025-12-01,south,basic,paid_search,active,2025-12-01T02:32:59.000000Z,2025-12-01T02:32:59.000000Z,false
cus_00000243,2025-03-03,midwest,basic,referral,active,2025-03-03T14:18:22.000000Z,2025-03-03T14:18:22.000000Z,false
cus_00000244,2026-08-29,west,basic,organic,active,2026-08-29T08:47:43.000000Z,2026-08-29T08:47:43.000000Z,false
cus_00000245,2024-02-23,northeast,basic,employer,active,2024-02-23T13:36:49.000000Z,2024-02-23T13:36:49.000000Z,false
cus_00000246,2025-09-01,northeast,basic,employer,active,2025-09-01T23:43:49.000000Z,2025-09-01T23:43:49.000000Z,false
cus_00000247,2021-03-05,south,basic,paid_search,active,2021-03-05T11:12:57.000000Z,2021-03-05T11:12:57.000000Z,false
cus_00000248,2021-03-07,west,premium,organic,active,2021-03-07T14:35:23.000000Z,2021-03-07T14:35:23.000000Z,false
cus_00000249,2023-12-29,midwest,basic,organic,active,2023-12-29T07:10:53.000000Z,2023-12-29T07:10:53.000000Z,false
cus_00000250,2022-05-27,northeast,basic,paid_search,active,2022-05-27T06:38:44.000000Z,2022-05-27T06:38:44.000000Z,false
cus_00000251,2026-01-10,south,basic,employer,active,2026-01-10T12:53:32.000000Z,2026-01-10T12:53:32.000000Z,false
cus_00000252,2025-12-18,west,premium,organic,active,2025-12-18T07:02:04.000000Z,2025-12-18T07:02:04.000000Z,false
cus_00000253,2024-08-17,midwest,basic,paid_search,active,2024-08-17T10:38:27.000000Z,2024-08-17T10:38:27.000000Z,false
cus_00000254,2021-07-26,south,basic,employer,active,2021-07-26T18:20:59.000000Z,2021-07-26T18:20:59.000000Z,false
cus_00000255,2023-05-06,northeast,basic,paid_search,active,2023-05-06T01:44:03.000000Z,2023-05-06T01:44:03.000000Z,false
cus_00000256,2025-06-05,midwest,basic,employer,active,2025-06-05T03:47:40.000000Z,2025-06-05T03:47:40.000000Z,false
cus_00000257,2021-09-25,south,basic,employer,active,2021-09-25T22:31:05.000000Z,2021-09-25T22:31:05.000000Z,false
cus_00000258,2024-11-26,south,basic,paid_search,active,2024-11-26T20:37:19.000000Z,2024-11-26T20:37:19.000000Z,false
cus_00000259,2023-11-21,northeast,basic,organic,active,2023-11-21T16:55:20.000000Z,2023-11-21T16:55:20.000000Z,false
cus_00000260,2023-03-11,northeast,basic,organic,active,2023-03-11T13:44:48.000000Z,2023-03-11T13:44:48.000000Z,false
cus_00000261,2025-10-24,south,basic,referral,active,2025-10-24T22:32:26.000000Z,2025-10-24T22:32:26.000000Z,false
cus_00000262,2025-02-19,south,basic,paid_search,active,2025-02-19T19:00:46.000000Z,2025-02-19T19:00:46.000000Z,false
cus_00000263,2021-06-27,midwest,premium,employer,active,2021-06-27T02:58:32.000000Z,2021-06-27T02:58:32.000000Z,false
cus_00000264,2022-03-18,west,premium,referral,active,2022-03-18T08:40:03.000000Z,2022-03-18T08:40:03.000000Z,false
cus_00000265,2023-12-20,south,basic,employer,active,2023-12-20T08:09:01.000000Z,2023-12-20T08:09:01.000000Z,false
cus_00000266,2022-04-09,south,basic,paid_search,active,2022-04-09T09:41:15.000000Z,2022-04-09T09:41:15.000000Z,false
cus_00000267,2025-11-07,midwest,premium,organic,active,2025-11-07T10:56:18.000000Z,2025-11-07T10:56:18.000000Z,false
cus_00000268,2025-03-26,south,basic,employer,active,2025-03-26T02:47:57.000000Z,2025-03-26T02:47:57.000000Z,false
cus_00000269,2023-08-26,west,basic,referral,active,2023-08-26T02:38:05.000000Z,2023-08-26T02:38:05.000000Z,false
cus_00000270,2022-01-21,west,basic,referral,active,2022-01-21T13:39:33.000000Z,2022-01-21T13:39:33.000000Z,false
cus_00000271,2022-08-14,west,basic,organic,active,2022-08-14T03:11:40.000000Z,2022-08-14T03:11:40.000000Z,false
cus_00000272,2022-03-20,south,premium,organic,active,2022-03-20T16:18:19.000000Z,2022-03-20T16:18:19.000000Z,false
cus_00000273,2026-03-11,midwest,basic,organic,active,2026-03-11T11:19:01.000000Z,2026-03-11T11:19:01.000000Z,false
cus_00000274,2022-02-04,west,premium,paid_search,active,2022-02-04T03:03:19.000000Z,2022-02-04T03:03:19.000000Z,false
cus_00000275,2024-05-11,west,basic,organic,active,2024-05-11T20:50:41.000000Z,2024-05-11T20:50:41.000000Z,false
cus_00000276,2022-01-20,midwest,premium,organic,active,2022-01-20T05:50:09.000000Z,2022-01-20T05:50:09.000000Z,false
cus_00000277,2025-05-20,west,basic,referral,suspended,2025-05-20T22:10:02.000000Z,2025-05-20T22:10:02.000000Z,false
cus_00000278,2026-07-31,midwest,premium,referral,active,2026-07-31T16:20:43.000000Z,2026-07-31T16:20:43.000000Z,false
cus_00000279,2021-02-23,south,basic,organic,active,2021-02-23T19:03:54.000000Z,2021-02-23T19:03:54.000000Z,false
cus_00000280,2022-07-09,midwest,basic,employer,active,2022-07-09T06:50:18.000000Z,2022-07-09T06:50:18.000000Z,false
cus_00000281,2024-01-20,northeast,basic,employer,active,2024-01-20T10:14:03.000000Z,2024-01-20T10:14:03.000000Z,false
cus_00000282,2025-07-08,midwest,basic,organic,active,2025-07-08T11:10:07.000000Z,2025-07-08T11:10:07.000000Z,false
cus_00000283,2023-12-18,northeast,basic,referral,active,2023-12-18T03:07:42.000000Z,2023-12-18T03:07:42.000000Z,false
cus_00000284,2026-03-12,south,basic,organic,suspended,2026-03-12T03:44:31.000000Z,2026-03-12T03:44:31.000000Z,false
cus_00000285,2023-02-05,west,basic,organic,active,2023-02-05T19:41:28.000000Z,2023-02-05T19:41:28.000000Z,false
cus_00000286,2022-04-11,northeast,premium,employer,active,2022-04-11T07:40:51.000000Z,2022-04-11T07:40:51.000000Z,false
cus_00000287,2022-01-22,midwest,basic,organic,active,2022-01-22T21:07:32.000000Z,2022-01-22T21:07:32.000000Z,false
cus_00000288,2021-04-16,south,premium,organic,active,2021-04-16T05:33:21.000000Z,2021-04-16T05:33:21.000000Z,false
cus_00000289,2025-08-24,west,premium,organic,active,2025-08-24T22:47:17.000000Z,2025-08-24T22:47:17.000000Z,false
cus_00000290,2024-11-01,west,basic,organic,active,2024-11-01T14:33:39.000000Z,2024-11-01T14:33:39.000000Z,false
cus_00000291,2023-05-20,south,basic,organic,active,2023-05-20T07:28:49.000000Z,2023-05-20T07:28:49.000000Z,false
cus_00000292,2023-04-28,south,basic,paid_search,active,2023-04-28T20:51:00.000000Z,2023-04-28T20:51:00.000000Z,false
cus_00000293,2025-06-14,south,basic,paid_search,active,2025-06-14T19:28:19.000000Z,2025-06-14T19:28:19.000000Z,false
cus_00000294,2026-04-10,south,basic,referral,active,2026-04-10T19:22:48.000000Z,2026-04-10T19:22:48.000000Z,false
cus_00000295,2025-01-19,west,basic,referral,active,2025-01-19T19:13:14.000000Z,2025-01-19T19:13:14.000000Z,false
cus_00000296,2025-03-24,south,basic,paid_search,active,2025-03-24T14:35:30.000000Z,2025-03-24T14:35:30.000000Z,false
cus_00000297,2026-01-18,west,basic,employer,active,2026-01-18T08:20:31.000000Z,2026-01-18T08:20:31.000000Z,false
cus_00000298,2023-03-28,northeast,basic,paid_search,active,2023-03-28T12:20:35.000000Z,2023-03-28T12:20:35.000000Z,false
cus_00000299,2025-04-22,south,basic,referral,active,2025-04-22T03:01:17.000000Z,2025-04-22T03:01:17.000000Z,false
cus_00000300,2025-09-16,south,basic,organic,active,2025-09-16T13:54:02.000000Z,2025-09-16T13:54:02.000000Z,false
cus_00000301,2023-10-28,south,basic,paid_search,active,2023-10-28T11:18:21.000000Z,2023-10-28T11:18:21.000000Z,false
cus_00000302,2022-05-30,northeast,premium,organic,active,2022-05-30T19:20:57.000000Z,2022-05-30T19:20:57.000000Z,false
cus_00000303,2026-06-05,midwest,premium,employer,active,2026-06-05T06:11:25.000000Z,2026-06-05T06:11:25.000000Z,false
cus_00000304,2026-04-07,south,premium,referral,active,2026-04-07T04:26:15.000000Z,2026-04-07T04:26:15.000000Z,false
cus_00000305,2025-03-01,midwest,premium,paid_search,active,2025-03-01T09:03:13.000000Z,2025-03-01T09:03:13.000000Z,false
cus_00000306,2023-06-11,midwest,basic,paid_search,active,2023-06-11T20:19:23.000000Z,2023-06-11T20:19:23.000000Z,false
cus_00000307,2025-02-07,south,basic,employer,active,2025-02-07T20:15:34.000000Z,2025-02-07T20:15:34.000000Z,false
cus_00000308,2026-09-07,midwest,basic,referral,active,2026-09-07T10:34:31.000000Z,2026-09-07T10:34:31.000000Z,false
cus_00000309,2026-05-12,west,premium,employer,active,2026-05-12T11:35:44.000000Z,2026-05-12T11:35:44.000000Z,false
cus_00000310,2022-07-09,south,premium,organic,active,2022-07-09T06:58:53.000000Z,2022-07-09T06:58:53.000000Z,false
cus_00000311,2021-04-12,south,premium,employer,active,2021-04-12T00:28:54.000000Z,2021-04-12T00:28:54.000000Z,false
cus_00000312,2021-09-16,midwest,basic,employer,active,2021-09-16T08:21:30.000000Z,2021-09-16T08:21:30.000000Z,false
cus_00000313,2021-01-16,northeast,basic,employer,active,2021-01-16T08:05:45.000000Z,2021-01-16T08:05:45.000000Z,false
cus_00000314,2025-09-05,west,premium,paid_search,active,2025-09-05T00:14:20.000000Z,2025-09-05T00:14:20.000000Z,false
cus_00000315,2026-03-30,west,premium,organic,active,2026-03-30T14:39:21.000000Z,2026-03-30T14:39:21.000000Z,false
cus_00000316,2022-12-18,midwest,basic,organic,suspended,2022-12-18T08:16:18.000000Z,2022-12-18T08:16:18.000000Z,false
cus_00000317,2022-01-15,northeast,basic,organic,active,2022-01-15T00:45:20.000000Z,2022-01-15T00:45:20.000000Z,false
cus_00000318,2024-08-11,south,basic,organic,active,2024-08-11T08:33:50.000000Z,2024-08-11T08:33:50.000000Z,false
cus_00000319,2026-05-14,northeast,basic,organic,active,2026-05-14T05:53:40.000000Z,2026-05-14T05:53:40.000000Z,false
cus_00000320,2022-11-14,midwest,basic,paid_search,active,2022-11-14T09:54:42.000000Z,2022-11-14T09:54:42.000000Z,false
cus_00000321,2021-12-30,south,premium,paid_search,active,2021-12-30T14:25:27.000000Z,2021-12-30T14:25:27.000000Z,false
cus_00000322,2022-01-07,south,basic,organic,active,2022-01-07T05:32:49.000000Z,2022-01-07T05:32:49.000000Z,false
cus_00000323,2023-02-18,midwest,premium,paid_search,active,2023-02-18T02:30:06.000000Z,2023-02-18T02:30:06.000000Z,false
cus_00000324,2024-11-10,northeast,basic,paid_search,active,2024-11-10T01:45:51.000000Z,2024-11-10T01:45:51.000000Z,false
cus_00000325,2024-09-07,northeast,premium,organic,active,2024-09-07T00:26:27.000000Z,2024-09-07T00:26:27.000000Z,false
cus_00000326,2021-03-20,south,basic,referral,active,2021-03-20T19:10:57.000000Z,2021-03-20T19:10:57.000000Z,false
cus_00000327,2021-11-15,south,basic,employer,active,2021-11-15T17:00:07.000000Z,2021-11-15T17:00:07.000000Z,false
cus_00000328,2022-02-04,south,basic,employer,active,2022-02-04T07:08:50.000000Z,2022-02-04T07:08:50.000000Z,false
cus_00000329,2021-04-27,west,basic,employer,active,2021-04-27T09:39:22.000000Z,2021-04-27T09:39:22.000000Z,false
cus_00000330,2022-11-10,northeast,basic,organic,active,2022-11-10T13:22:44.000000Z,2022-11-10T13:22:44.000000Z,false
cus_00000331,2023-09-13,west,basic,employer,active,2023-09-13T08:16:50.000000Z,2023-09-13T08:16:50.000000Z,false
cus_00000332,2025-11-06,northeast,basic,organic,active,2025-11-06T12:38:51.000000Z,2025-11-06T12:38:51.000000Z,false
cus_00000333,2022-04-19,south,basic,paid_search,active,2022-04-19T05:01:59.000000Z,2022-04-19T05:01:59.000000Z,false
cus_00000334,2022-02-04,midwest,basic,organic,active,2022-02-04T08:54:06.000000Z,2022-02-04T08:54:06.000000Z,false
cus_00000335,2025-02-10,south,basic,paid_search,active,2025-02-10T12:18:38.000000Z,2025-02-10T12:18:38.000000Z,false
cus_00000336,2026-02-12,midwest,premium,organic,active,2026-02-12T02:52:02.000000Z,2026-02-12T02:52:02.000000Z,false
cus_00000337,2021-06-06,northeast,basic,organic,active,2021-06-06T15:37:44.000000Z,2021-06-06T15:37:44.000000Z,false
cus_00000338,2021-05-27,northeast,premium,referral,active,2021-05-27T09:41:52.000000Z,2021-05-27T09:41:52.000000Z,false
cus_00000339,2021-03-10,south,premium,referral,active,2021-03-10T13:25:59.000000Z,2021-03-10T13:25:59.000000Z,false
cus_00000340,2021-05-10,south,basic,referral,active,2021-05-10T13:58:21.000000Z,2021-05-10T13:58:21.000000Z,false
cus_00000341,2022-03-24,midwest,basic,organic,active,2022-03-24T14:20:34.000000Z,2022-03-24T14:20:34.000000Z,false
cus_00000342,2025-05-31,midwest,basic,organic,active,2025-05-31T14:33:17.000000Z,2025-05-31T14:33:17.000000Z,false
cus_00000343,2021-03-21,south,basic,paid_search,active,2021-03-21T20:25:48.000000Z,2021-03-21T20:25:48.000000Z,false
cus_00000344,2022-03-21,west,premium,referral,active,2022-03-21T07:27:05.000000Z,2022-03-21T07:27:05.000000Z,false
cus_00000345,2022-10-04,west,basic,referral,active,2022-10-04T00:27:22.000000Z,2022-10-04T00:27:22.000000Z,false
cus_00000346,2026-07-27,west,basic,organic,active,2026-07-27T05:17:42.000000Z,2026-07-27T05:17:42.000000Z,false
cus_00000347,2025-03-30,south,basic,employer,active,2025-03-30T06:19:19.000000Z,2025-03-30T06:19:19.000000Z,false
cus_00000348,2024-08-08,south,basic,organic,active,2024-08-08T15:06:56.000000Z,2024-08-08T15:06:56.000000Z,false
cus_00000349,2022-05-05,south,premium,organic,active,2022-05-05T20:36:42.000000Z,2022-05-05T20:36:42.000000Z,false
cus_00000350,2024-04-14,south,basic,employer,active,2024-04-14T14:22:55.000000Z,2024-04-14T14:22:55.000000Z,false
cus_00000351,2023-01-14,midwest,basic,referral,active,2023-01-14T16:57:18.000000Z,2023-01-14T16:57:18.000000Z,false
cus_00000352,2023-02-09,west,basic,referral,active,2023-02-09T16:09:32.000000Z,2023-02-09T16:09:32.000000Z,false
cus_00000353,2026-05-15,northeast,basic,paid_search,active,2026-05-15T19:32:19.000000Z,2026-05-15T19:32:19.000000Z,false
cus_00000354,2021-03-10,midwest,basic,paid_search,active,2021-03-10T03:02:36.000000Z,2021-03-10T03:02:36.000000Z,false
cus_00000355,2025-01-21,south,basic,referral,active,2025-01-21T09:04:01.000000Z,2025-01-21T09:04:01.000000Z,false
cus_00000356,2025-08-21,northeast,basic,referral,suspended,2025-08-21T20:16:35.000000Z,2025-08-21T20:16:35.000000Z,false
cus_00000357,2024-10-19,south,premium,organic,active,2024-10-19T13:18:24.000000Z,2024-10-19T13:18:24.000000Z,false
cus_00000358,2021-04-24,west,basic,referral,active,2021-04-24T18:57:52.000000Z,2021-04-24T18:57:52.000000Z,false
cus_00000359,2022-02-04,northeast,basic,paid_search,active,2022-02-04T12:35:32.000000Z,2022-02-04T12:35:32.000000Z,false
cus_00000360,2024-07-26,south,premium,referral,active,2024-07-26T09:37:40.000000Z,2024-07-26T09:37:40.000000Z,false
cus_00000361,2023-12-18,west,premium,organic,active,2023-12-18T05:41:10.000000Z,2023-12-18T05:41:10.000000Z,false
cus_00000362,2022-06-02,northeast,premium,employer,active,2022-06-02T14:47:19.000000Z,2022-06-02T14:47:19.000000Z,false
cus_00000363,2021-09-21,south,basic,organic,active,2021-09-21T00:59:32.000000Z,2021-09-21T00:59:32.000000Z,false
cus_00000364,2022-12-05,west,basic,employer,active,2022-12-05T18:25:10.000000Z,2022-12-05T18:25:10.000000Z,false
cus_00000365,2025-05-20,south,basic,organic,active,2025-05-20T08:45:48.000000Z,2025-05-20T08:45:48.000000Z,false
cus_00000366,2024-07-19,midwest,basic,paid_search,suspended,2024-07-19T04:24:17.000000Z,2024-07-19T04:24:17.000000Z,false
cus_00000367,2024-12-25,midwest,basic,paid_search,active,2024-12-25T23:19:07.000000Z,2024-12-25T23:19:07.000000Z,false
cus_00000368,2022-07-06,south,basic,paid_search,active,2022-07-06T10:41:24.000000Z,2022-07-06T10:41:24.000000Z,false
cus_00000369,2021-12-09,midwest,premium,paid_search,active,2021-12-09T06:45:25.000000Z,2021-12-09T06:45:25.000000Z,false
cus_00000370,2024-07-05,west,premium,organic,active,2024-07-05T14:12:49.000000Z,2024-07-05T14:12:49.000000Z,false
cus_00000371,2023-12-06,midwest,premium,organic,active,2023-12-06T04:47:26.000000Z,2023-12-06T04:47:26.000000Z,false
cus_00000372,2024-08-16,northeast,premium,organic,active,2024-08-16T23:50:12.000000Z,2024-08-16T23:50:12.000000Z,false
cus_00000373,2022-06-29,south,basic,organic,active,2022-06-29T00:45:49.000000Z,2022-06-29T00:45:49.000000Z,false
cus_00000374,2023-01-13,west,basic,organic,active,2023-01-13T00:30:05.000000Z,2023-01-13T00:30:05.000000Z,false
cus_00000375,2024-01-23,northeast,basic,paid_search,active,2024-01-23T10:05:59.000000Z,2024-01-23T10:05:59.000000Z,false
cus_00000376,2021-09-09,midwest,premium,referral,active,2021-09-09T05:09:11.000000Z,2021-09-09T05:09:11.000000Z,false
cus_00000377,2021-02-20,northeast,basic,employer,active,2021-02-20T08:27:01.000000Z,2021-02-20T08:27:01.000000Z,false
cus_00000378,2025-01-04,west,basic,employer,active,2025-01-04T20:05:04.000000Z,2025-01-04T20:05:04.000000Z,false
cus_00000379,2023-02-11,south,premium,organic,active,2023-02-11T20:28:41.000000Z,2023-02-11T20:28:41.000000Z,false
cus_00000380,2025-06-27,midwest,basic,paid_search,suspended,2025-06-27T17:45:01.000000Z,2025-06-27T17:45:01.000000Z,false
cus_00000381,2022-07-25,midwest,premium,referral,active,2022-07-25T09:45:01.000000Z,2022-07-25T09:45:01.000000Z,false
cus_00000382,2024-10-16,northeast,basic,referral,active,2024-10-16T14:07:49.000000Z,2024-10-16T14:07:49.000000Z,false
cus_00000383,2024-09-09,northeast,basic,referral,suspended,2024-09-09T22:08:21.000000Z,2024-09-09T22:08:21.000000Z,false
cus_00000384,2022-12-06,south,premium,organic,active,2022-12-06T06:09:53.000000Z,2022-12-06T06:09:53.000000Z,false
cus_00000385,2021-01-15,south,premium,paid_search,active,2021-01-15T07:10:18.000000Z,2021-01-15T07:10:18.000000Z,false
cus_00000386,2026-04-16,midwest,basic,employer,active,2026-04-16T19:01:46.000000Z,2026-04-16T19:01:46.000000Z,false
cus_00000387,2026-04-26,south,basic,organic,active,2026-04-26T14:31:07.000000Z,2026-04-26T14:31:07.000000Z,false
